"","...1","Timestamp","ID","Age","Gender","Condition","ReactionTime","keypress","Stimulus","File","stimcolour","correct","congruency"
"476",9,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",2.2716130920453,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"477",10,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.01270886498969,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"478",11,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.909489315003157,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"479",12,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.805344766005874,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"480",13,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.01072135503637,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"481",14,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.847209181985818,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"482",15,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.870947604009416,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"483",18,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.95353022398194,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"484",19,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.732961172994692,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"485",20,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.819159753969871,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"486",21,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.913839000044391,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"487",22,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",2.26167437102413,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"488",23,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.94573404896073,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"489",24,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.42906573601067,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"490",25,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.07065354799852,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"491",26,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.45460722595453,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"492",27,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.941727500990964,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"493",28,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.637520887015853,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"494",29,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.733379241020884,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"495",30,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.679519832017832,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"496",31,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.61395803198684,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"497",32,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.87471722898772,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"498",33,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.14413378102472,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"499",34,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.77707609802019,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"500",35,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.04850110900588,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"501",36,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.01176244299859,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"502",37,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.78599841101095,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"503",38,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.920155326020904,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"504",39,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",2.07923731702613,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"505",40,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",2.04837827495066,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"506",41,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.90579131100094,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"507",42,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.51217593799811,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"508",43,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.59617049602093,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"509",44,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",2.43929187301546,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"510",45,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.32202096097171,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"511",46,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.37950489198556,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"512",47,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.670843857980799,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"513",48,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.75732462899759,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"514",49,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",3.03321474598488,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"515",50,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.675053017039318,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"516",51,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.58031986100832,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"517",52,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.664464209985454,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"518",53,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.919011732039508,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"519",54,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",0.621542443986982,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"520",55,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.2009326480329,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"521",57,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",2.02340116800042,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"522",58,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",2.32789815403521,"y","y","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","y",1,"0"
"523",59,"2021_Dec_13_2217","Kirsten Birch",25,"Female","2",1.03689718595706,"r","r","logfile_Kirsten_Birch_2021_Dec_13_2217_2.csv","r",1,"1"
"524",0,"2021_Dec_13_1453","RandomId",22,"Male","0",1.35160487500252,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"525",1,"2021_Dec_13_1453","RandomId",22,"Male","0",0.762981250009034,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"526",2,"2021_Dec_13_1453","RandomId",22,"Male","0",0.971956542052794,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"527",3,"2021_Dec_13_1453","RandomId",22,"Male","0",0.861926375015173,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"528",4,"2021_Dec_13_1453","RandomId",22,"Male","0",1.42264750000322,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"529",5,"2021_Dec_13_1453","RandomId",22,"Male","0",1.41454683296615,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"530",6,"2021_Dec_13_1453","RandomId",22,"Male","0",0.906534958980046,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"531",7,"2021_Dec_13_1453","RandomId",22,"Male","0",1.43577645899495,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"532",8,"2021_Dec_13_1453","RandomId",22,"Male","0",1.51106441701995,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"533",9,"2021_Dec_13_1453","RandomId",22,"Male","0",1.41441533301258,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"534",10,"2021_Dec_13_1453","RandomId",22,"Male","0",1.38273137499345,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"535",11,"2021_Dec_13_1453","RandomId",22,"Male","0",2.49067995802034,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"536",12,"2021_Dec_13_1453","RandomId",22,"Male","0",0.594022709003184,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"537",13,"2021_Dec_13_1453","RandomId",22,"Male","0",0.736499707971234,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"538",14,"2021_Dec_13_1453","RandomId",22,"Male","0",0.677693000005092,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"539",15,"2021_Dec_13_1453","RandomId",22,"Male","0",0.882856292009819,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"540",16,"2021_Dec_13_1453","RandomId",22,"Male","0",0.832446666026954,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"541",17,"2021_Dec_13_1453","RandomId",22,"Male","0",1.67833912500646,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"542",18,"2021_Dec_13_1453","RandomId",22,"Male","0",1.26160220900783,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"543",19,"2021_Dec_13_1453","RandomId",22,"Male","0",0.653943041979801,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"544",20,"2021_Dec_13_1453","RandomId",22,"Male","0",1.76980866701342,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"545",21,"2021_Dec_13_1453","RandomId",22,"Male","0",0.567930083023384,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"546",23,"2021_Dec_13_1453","RandomId",22,"Male","0",0.716396750009153,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"547",24,"2021_Dec_13_1453","RandomId",22,"Male","0",1.21578545903321,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"548",25,"2021_Dec_13_1453","RandomId",22,"Male","0",0.82426166703226,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"549",26,"2021_Dec_13_1453","RandomId",22,"Male","0",0.767489916004706,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"550",27,"2021_Dec_13_1453","RandomId",22,"Male","0",0.672981458017603,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"551",28,"2021_Dec_13_1453","RandomId",22,"Male","0",1.06392975000199,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"552",29,"2021_Dec_13_1453","RandomId",22,"Male","0",0.961525459017139,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"553",30,"2021_Dec_13_1453","RandomId",22,"Male","0",1.69951729202876,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"554",31,"2021_Dec_13_1453","RandomId",22,"Male","0",0.625095582974609,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"555",32,"2021_Dec_13_1453","RandomId",22,"Male","0",0.744677832990419,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"556",33,"2021_Dec_13_1453","RandomId",22,"Male","0",0.818564375047572,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"557",34,"2021_Dec_13_1453","RandomId",22,"Male","0",0.648718125012238,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"558",35,"2021_Dec_13_1453","RandomId",22,"Male","0",2.8811969999806,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"559",36,"2021_Dec_13_1453","RandomId",22,"Male","0",0.868609042023309,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"560",37,"2021_Dec_13_1453","RandomId",22,"Male","0",0.918135541025549,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"561",38,"2021_Dec_13_1453","RandomId",22,"Male","0",0.697591250005644,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"562",39,"2021_Dec_13_1453","RandomId",22,"Male","0",0.719062666001264,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"563",40,"2021_Dec_13_1453","RandomId",22,"Male","0",1.05937245802488,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"564",41,"2021_Dec_13_1453","RandomId",22,"Male","0",1.72677358298097,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"565",43,"2021_Dec_13_1453","RandomId",22,"Male","0",0.56125400000019,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"566",44,"2021_Dec_13_1453","RandomId",22,"Male","0",0.535927292017732,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"567",45,"2021_Dec_13_1453","RandomId",22,"Male","0",0.885343750007451,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"568",46,"2021_Dec_13_1453","RandomId",22,"Male","0",1.20226387499133,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"569",47,"2021_Dec_13_1453","RandomId",22,"Male","0",0.670021500030998,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"570",48,"2021_Dec_13_1453","RandomId",22,"Male","0",2.47224133298732,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"571",49,"2021_Dec_13_1453","RandomId",22,"Male","0",0.84610295802122,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"572",50,"2021_Dec_13_1453","RandomId",22,"Male","0",0.479505166003946,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"573",51,"2021_Dec_13_1453","RandomId",22,"Male","0",2.16204608400585,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"574",52,"2021_Dec_13_1453","RandomId",22,"Male","0",1.60924675001297,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"575",53,"2021_Dec_13_1453","RandomId",22,"Male","0",0.737284041999374,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"576",54,"2021_Dec_13_1453","RandomId",22,"Male","0",0.960590458009392,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"577",55,"2021_Dec_13_1453","RandomId",22,"Male","0",1.14971020899247,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"578",56,"2021_Dec_13_1453","RandomId",22,"Male","0",0.773799374990631,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"579",57,"2021_Dec_13_1453","RandomId",22,"Male","0",0.646555250044912,"y","y","logfile_RandomId_2021_Dec_13_1453_0.csv","y",1,"0"
"580",58,"2021_Dec_13_1453","RandomId",22,"Male","0",1.04852787498385,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"581",59,"2021_Dec_13_1453","RandomId",22,"Male","0",1.00784954195842,"r","r","logfile_RandomId_2021_Dec_13_1453_0.csv","r",1,"0"
"582",11,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.89724500000011,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"583",12,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.7770956250024,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"584",14,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.19829445803771,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"585",16,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.23894416599069,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"586",17,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.76886562502477,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"587",18,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.59650654101279,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"588",19,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.21714387496468,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"589",20,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.33964579203166,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"590",21,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.67550295800902,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"591",23,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.93593804095872,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"592",24,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.2799730420229,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"593",25,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.2900537920068,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"594",26,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.39707091700984,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"595",27,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.79328891600017,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"596",28,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.36256083403714,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"597",29,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.29899095802102,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"598",30,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.76618979097111,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"599",32,"2021_Dec_13_1026","wfhijji",19,"Female","1",3.13231466599973,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"600",33,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.57463862502482,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"601",34,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.20874287502375,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"602",35,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.34115258301608,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"603",36,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.75530791695928,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"604",37,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.66491429199232,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"605",38,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.86970674997428,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"606",39,"2021_Dec_13_1026","wfhijji",19,"Female","1",0.997061749978457,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"607",40,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.7399384159944,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"608",41,"2021_Dec_13_1026","wfhijji",19,"Female","1",3.07324983301805,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"609",42,"2021_Dec_13_1026","wfhijji",19,"Female","1",0.786859541956801,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"610",43,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.42932154203299,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"611",44,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.0605949999881,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"612",45,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.82568733301014,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"613",46,"2021_Dec_13_1026","wfhijji",19,"Female","1",0.674286541994661,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"614",47,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.0056632910273,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"615",48,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.66340745898196,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"616",49,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.9703612079611,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"617",50,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.74129912501667,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"618",51,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.88874837500043,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"619",52,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.26547174999723,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"620",53,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.13296883302974,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"621",54,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.23012504103826,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"622",55,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.97069270798238,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"623",56,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.82691750000231,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"624",57,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.29120312503073,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
"625",58,"2021_Dec_13_1026","wfhijji",19,"Female","1",2.00232274999144,"r","r","logfile_wfhijji_2021_Dec_13_1026_1.csv","r",1,"0"
"626",59,"2021_Dec_13_1026","wfhijji",19,"Female","1",1.85997283400502,"y","y","logfile_wfhijji_2021_Dec_13_1026_1.csv","y",1,"1"
